index,label
16942,5
16943,23
16944,23
16945,21
16946,13
16947,22
16948,0
16949,1
16950,2
16951,16
16952,13
16953,11
16954,5
16955,13
16956,18
16957,24
16958,22
16959,6
16960,17
16961,18
16962,4
16963,19
16964,22
16965,12
16966,7
16967,19
16968,6
16969,8
16970,3
16971,0
16972,4
16973,20
16974,21
16975,7
16976,22
16977,3
16978,20
16979,22
16980,0
16981,19
16982,19
16983,4
16984,19
16985,22
16986,3
16987,16
16988,11
16989,13
16990,14
16991,23
16992,18
16993,24
16994,18
16995,21
16996,0
16997,11
16998,13
16999,7
17000,20
17001,0
17002,1
17003,18
17004,23
17005,11
17006,21
17007,0
17008,22
17009,3
17010,12
17011,5
17012,2
17013,0
17014,2
17015,15
17016,8
17017,20
17018,22
17019,10
17020,11
17021,0
17022,19
17023,2
17024,13
17025,6
17026,24
17027,5
17028,24
17029,2
17030,15
17031,2
17032,13
17033,12
17034,20
17035,22
17036,11
17037,3
17038,0
17039,16
17040,10
17041,20
17042,19
17043,22
17044,5
17045,24
17046,11
17047,22
17048,24
17049,12
17050,14
17051,15
17052,18
17053,15
17054,14
17055,1
17056,11
17057,14
17058,14
17059,6
17060,13
17061,24
17062,12
17063,16
17064,15
17065,4
17066,16
17067,6
17068,18
17069,3
17070,24
17071,18
17072,23
17073,15
17074,7
17075,14
17076,13
17077,21
17078,17
17079,22
17080,11
17081,11
17082,21
17083,23
17084,23
17085,1
17086,8
17087,13
17088,3
17089,20
17090,1
17091,7
17092,2
17093,19
17094,0
17095,20
17096,21
17097,16
17098,23
17099,11
17100,17
17101,15
17102,17
17103,3
17104,1
17105,3
17106,8
17107,2
17108,21
17109,11
17110,19
17111,5
17112,18
17113,13
17114,22
17115,14
17116,0
17117,20
17118,19
17119,17
17120,13
17121,13
17122,0
17123,12
17124,18
17125,5
17126,13
17127,1
17128,15
17129,7
17130,20
17131,16
17132,0
17133,24
17134,10
17135,7
17136,4
17137,13
17138,22
17139,12
17140,6
17141,3
17142,7
17143,5
17144,18
17145,12
17146,12
17147,24
17148,24
17149,6
17150,6
17151,2
17152,11
17153,13
17154,7
17155,18
17156,2
17157,19
17158,5
17159,19
17160,2
17161,24
17162,19
17163,11
17164,1
17165,22
17166,6
17167,22
17168,23
17169,1
17170,18
17171,0
17172,0
17173,16
17174,8
17175,17
17176,8
17177,21
17178,8
17179,6
17180,2
17181,24
17182,18
17183,22
17184,0
17185,11
17186,10
17187,19
17188,8
17189,11
17190,18
17191,17
17192,20
17193,1
17194,6
17195,13
17196,11
17197,20
17198,23
17199,0
17200,5
17201,5
17202,16
17203,3
17204,14
17205,18
17206,5
17207,13
17208,3
17209,20
17210,0
17211,18
17212,11
17213,18
17214,7
17215,16
17216,16
17217,4
17218,18
17219,3
17220,14
17221,3
17222,1
17223,19
17224,18
17225,20
17226,24
17227,19
17228,2
17229,24
17230,12
17231,4
17232,20
17233,0
17234,1
17235,22
17236,2
17237,16
17238,1
17239,16
17240,5
17241,22
17242,7
17243,8
17244,18
17245,16
17246,11
17247,3
17248,17
17249,21
17250,7
17251,11
17252,10
17253,7
17254,8
17255,12
17256,22
17257,2
17258,0
17259,3
17260,24
17261,8
17262,4
17263,15
17264,12
17265,10
17266,8
17267,2
17268,8
17269,4
17270,15
17271,3
17272,3
17273,3
17274,14
17275,21
17276,8
17277,22
17278,17
17279,5
17280,20
17281,5
17282,19
17283,21
17284,8
17285,13
17286,17
17287,3
17288,8
17289,4
17290,1
17291,11
17292,14
17293,18
17294,24
17295,12
17296,11
17297,8
17298,18
17299,3
17300,21
17301,2
17302,19
17303,11
17304,19
17305,0
17306,22
17307,0
17308,1
17309,22
17310,20
17311,8
17312,14
17313,13
17314,3
17315,1
17316,15
17317,17
17318,7
17319,21
17320,21
17321,4
17322,18
17323,19
17324,11
17325,17
17326,13
17327,10
17328,10
17329,22
17330,16
17331,21
17332,6
17333,10
17334,22
17335,16
17336,15
17337,20
17338,11
17339,18
17340,2
17341,5
17342,24
17343,5
17344,3
17345,12
17346,23
17347,18
17348,22
17349,6
17350,2
17351,1
17352,17
17353,16
17354,5
17355,20
17356,17
17357,24
17358,17
17359,11
17360,10
17361,21
17362,17
17363,24
17364,22
17365,3
17366,0
17367,12
17368,16
17369,17
17370,5
17371,21
17372,19
17373,16
17374,10
17375,12
17376,19
17377,18
17378,14
17379,15
17380,6
17381,20
17382,23
17383,13
17384,7
17385,5
17386,7
17387,2
17388,10
17389,17
17390,20
17391,24
17392,13
17393,4
17394,6
17395,15
17396,16
17397,5
17398,14
17399,2
17400,18
17401,0
17402,20
17403,11
17404,22
17405,12
17406,11
17407,18
17408,21
17409,11
17410,23
17411,13
17412,23
17413,16
17414,3
17415,7
17416,6
17417,6
17418,24
17419,20
17420,13
17421,2
17422,18
17423,23
17424,2
17425,12
17426,10
17427,0
17428,14
17429,7
17430,7
17431,15
17432,13
17433,19
17434,3
17435,8
17436,10
17437,11
17438,19
17439,13
17440,18
17441,13
17442,19
17443,5
17444,3
17445,20
17446,18
17447,24
17448,16
17449,21
17450,5
17451,10
17452,2
17453,19
17454,24
17455,23
17456,8
17457,5
17458,0
17459,22
17460,10
17461,22
17462,16
17463,22
17464,3
17465,10
17466,11
17467,20
17468,16
17469,22
17470,19
17471,24
17472,15
17473,13
17474,2
17475,17
17476,20
17477,23
17478,24
17479,3
17480,18
17481,4
17482,15
17483,23
17484,4
17485,13
17486,17
17487,24
17488,13
17489,19
17490,21
17491,10
17492,7
17493,5
17494,7
17495,22
17496,20
17497,17
17498,22
17499,22
17500,13
17501,13
17502,7
17503,7
17504,19
17505,16
17506,4
17507,24
17508,3
17509,11
17510,5
17511,20
17512,18
17513,3
17514,10
17515,13
17516,19
17517,21
17518,0
17519,21
17520,10
17521,7
17522,6
17523,5
17524,24
17525,2
17526,12
17527,22
17528,17
17529,5
17530,3
17531,23
17532,19
17533,8
17534,24
17535,16
17536,3
17537,6
17538,11
17539,16
17540,13
17541,11
17542,7
17543,14
17544,20
17545,23
17546,22
17547,19
17548,11
17549,19
17550,17
17551,19
17552,8
17553,7
17554,21
17555,13
17556,24
17557,0
17558,4
17559,2
17560,4
17561,18
17562,23
17563,14
17564,6
17565,5
17566,18
17567,18
17568,16
17569,20
17570,10
17571,14
17572,11
17573,20
17574,23
17575,5
17576,10
17577,7
17578,23
17579,17
17580,0
17581,3
17582,17
17583,16
17584,2
17585,5
17586,19
17587,11
17588,17
17589,7
17590,0
17591,10
17592,11
17593,13
17594,10
17595,17
17596,10
17597,3
17598,1
17599,13
17600,2
17601,2
17602,13
17603,8
17604,24
17605,4
17606,6
17607,4
17608,3
17609,20
17610,20
17611,24
17612,5
17613,14
17614,3
17615,12
17616,14
17617,20
17618,0
17619,3
17620,18
17621,3
17622,13
17623,20
17624,20
17625,15
17626,12
17627,1
17628,6
17629,16
17630,0
17631,7
17632,10
17633,17
17634,14
17635,18
17636,22
17637,17
17638,2
17639,12
17640,8
17641,21
17642,2
17643,0
17644,0
17645,12
17646,14
17647,20
17648,17
17649,16
17650,11
17651,23
17652,7
17653,12
17654,20
17655,1
17656,6
17657,3
17658,12
17659,14
17660,1
17661,10
17662,3
17663,2
17664,17
17665,3
17666,13
17667,23
17668,1
17669,13
17670,16
17671,20
17672,22
17673,23
17674,12
17675,21
17676,23
17677,18
17678,15
17679,1
17680,19
17681,4
17682,7
17683,14
17684,19
17685,14
17686,24
17687,14
17688,21
17689,15
17690,1
17691,12
17692,4
17693,15
17694,17
17695,10
17696,3
17697,24
17698,23
17699,22
17700,22
17701,5
17702,20
17703,13
17704,17
17705,14
17706,8
17707,16
17708,17
17709,11
17710,22
17711,4
17712,5
17713,14
17714,3
17715,8
17716,3
17717,3
17718,17
17719,15
17720,11
17721,3
17722,0
17723,4
17724,21
17725,0
17726,6
17727,18
17728,13
17729,20
17730,6
17731,4
17732,10
17733,13
17734,17
17735,15
17736,2
17737,8
17738,2
17739,14
17740,22
17741,24
17742,11
17743,7
17744,22
17745,8
17746,2
17747,3
17748,14
17749,12
17750,6
17751,3
17752,22
17753,7
17754,6
17755,13
17756,16
17757,13
17758,3
17759,13
17760,18
17761,2
17762,23
17763,18
17764,13
17765,8
17766,1
17767,11
17768,5
17769,7
17770,11
17771,23
17772,18
17773,13
17774,6
17775,11
17776,20
17777,3
17778,21
17779,22
17780,17
17781,21
17782,6
17783,4
17784,2
17785,16
17786,17
17787,5
17788,13
17789,7
17790,16
17791,20
17792,13
17793,14
17794,16
17795,19
17796,17
17797,4
17798,3
17799,18
17800,15
17801,17
17802,14
17803,24
17804,16
17805,12
17806,23
17807,17
17808,15
17809,18
17810,15
17811,24
17812,8
17813,14
17814,8
17815,10
17816,5
17817,0
17818,24
17819,21
17820,19
17821,13
17822,16
17823,3
17824,17
17825,1
17826,24
17827,0
17828,12
17829,5
17830,3
17831,0
17832,22
17833,3
17834,19
17835,11
17836,17
17837,7
17838,10
17839,20
17840,3
17841,10
17842,11
17843,18
17844,0
17845,1
17846,14
17847,1
17848,13
17849,19
17850,17
17851,0
17852,16
17853,24
17854,19
17855,7
17856,14
17857,19
17858,22
17859,0
17860,23
17861,11
17862,24
17863,8
17864,12
17865,14
17866,15
17867,3
17868,3
17869,21
17870,0
17871,13
17872,19
17873,24
17874,3
17875,16
17876,6
17877,22
17878,10
17879,20
17880,21
17881,7
17882,15
17883,3
17884,18
17885,24
17886,14
17887,7
17888,20
17889,20
17890,14
17891,12
17892,20
17893,8
17894,8
17895,3
17896,16
17897,3
17898,19
17899,22
17900,18
17901,17
17902,17
17903,24
17904,11
17905,1
17906,3
17907,4
17908,19
17909,12
17910,22
17911,11
17912,3
17913,11
17914,6
17915,22
17916,14
17917,6
17918,0
17919,15
17920,20
17921,24
17922,4
17923,16
17924,5
17925,16
17926,8
17927,17
17928,11
17929,12
17930,23
17931,0
17932,16
17933,7
17934,1
17935,3
17936,15
17937,0
17938,14
17939,15
17940,4
17941,14
17942,11
17943,15
17944,16
17945,2
17946,0
17947,3
17948,0
17949,7
17950,6
17951,21
17952,17
17953,8
17954,7
17955,23
17956,14
17957,5
17958,14
17959,14
17960,1
17961,15
17962,14
17963,22
17964,0
17965,23
17966,24
17967,17
17968,21
17969,22
17970,22
17971,17
17972,8
17973,17
17974,4
17975,13
17976,22
17977,24
17978,19
17979,15
17980,1
17981,23
17982,14
17983,1
17984,5
17985,7
17986,1
17987,23
17988,24
17989,20
17990,13
17991,13
17992,7
17993,3
17994,19
17995,14
17996,8
17997,3
17998,24
17999,11
18000,4
18001,21
18002,4
18003,12
18004,3
18005,22
18006,18
18007,8
18008,21
18009,17
18010,14
18011,2
18012,11
18013,16
18014,13
18015,8
18016,2
18017,19
18018,10
18019,5
18020,1
18021,8
18022,12
18023,0
18024,18
18025,5
18026,16
18027,17
18028,13
18029,16
18030,21
18031,1
18032,16
18033,2
18034,22
18035,22
18036,12
18037,21
18038,14
18039,18
18040,1
18041,21
18042,18
18043,4
18044,19
18045,20
18046,7
18047,18
18048,0
18049,2
18050,19
18051,1
18052,11
18053,14
18054,3
18055,4
18056,5
18057,12
18058,12
18059,16
18060,13
18061,8
18062,17
18063,24
18064,13
18065,3
18066,6
18067,7
18068,22
18069,15
18070,16
18071,19
18072,3
18073,8
18074,8
18075,17
18076,22
18077,22
18078,8
18079,2
18080,10
18081,20
18082,22
18083,0
18084,0
18085,22
18086,0
18087,10
18088,12
18089,16
18090,16
18091,15
18092,10
18093,12
18094,15
18095,8
18096,18
18097,6
18098,10
18099,22
18100,15
18101,16
18102,18
18103,8
18104,2
18105,23
18106,16
18107,22
18108,1
18109,12
18110,12
18111,11
18112,20
18113,20
18114,5
18115,10
18116,23
18117,15
18118,22
18119,18
18120,22
18121,14
18122,0
18123,8
18124,16
18125,14
18126,15
18127,21
18128,14
18129,16
18130,8
18131,13
18132,6
18133,10
18134,24
18135,22
18136,10
18137,7
18138,14
18139,6
18140,19
18141,3
18142,14
18143,1
18144,7
18145,16
18146,18
18147,0
18148,20
18149,5
18150,23
18151,20
18152,10
18153,15
18154,0
18155,6
18156,0
18157,15
18158,4
18159,18
18160,19
18161,2
18162,0
18163,3
18164,19
18165,12
18166,6
18167,3
18168,23
18169,13
18170,7
18171,4
18172,21
18173,18
18174,22
18175,5
18176,8
18177,19
18178,23
18179,6
18180,8
18181,14
18182,12
18183,18
18184,6
18185,24
18186,11
18187,15
18188,19
18189,23
18190,0
18191,12
18192,7
18193,20
18194,23
18195,18
18196,8
18197,13
18198,12
18199,19
18200,11
18201,24
18202,15
18203,21
18204,22
18205,13
18206,5
18207,18
18208,8
18209,16
18210,10
18211,18
18212,8
18213,23
18214,19
18215,15
18216,15
18217,24
18218,2
18219,1
18220,2
18221,16
18222,8
18223,22
18224,6
18225,14
18226,17
18227,15
18228,22
18229,12
18230,24
18231,13
18232,6
18233,19
18234,23
18235,0
18236,13
18237,13
18238,2
18239,3
18240,20
18241,24
18242,0
18243,17
18244,18
18245,2
18246,10
18247,4
18248,17
18249,13
18250,17
18251,0
18252,6
18253,6
18254,19
18255,5
18256,19
18257,2
18258,17
18259,19
18260,5
18261,23
18262,23
18263,20
18264,17
18265,19
18266,7
18267,13
18268,14
18269,13
18270,17
18271,1
18272,22
18273,4
18274,20
18275,3
18276,2
18277,20
18278,0
18279,10
18280,24
18281,23
18282,18
18283,5
18284,10
18285,11
18286,24
18287,2
18288,17
18289,21
18290,1
18291,11
18292,0
18293,13
18294,16
18295,7
18296,2
18297,7
18298,20
18299,5
18300,3
18301,7
18302,18
18303,4
18304,14
18305,24
18306,3
18307,4
18308,0
18309,14
18310,4
18311,15
18312,24
18313,11
18314,6
18315,7
18316,13
18317,21
18318,23
18319,0
18320,16
18321,14
18322,11
18323,5
18324,8
18325,18
18326,22
18327,15
18328,24
18329,8
18330,17
18331,24
18332,14
18333,4
18334,23
18335,16
18336,13
18337,5
18338,2
18339,2
18340,10
18341,8
18342,3
18343,5
18344,1
18345,22
18346,1
18347,18
18348,18
18349,24
18350,18
18351,17
18352,10
18353,3
18354,6
18355,21
18356,4
18357,5
18358,16
18359,2
18360,11
18361,14
18362,22
18363,24
18364,15
18365,23
18366,19
18367,14
18368,3
18369,7
18370,3
18371,17
18372,5
18373,6
18374,17
18375,19
18376,13
18377,21
18378,3
18379,18
18380,8
18381,22
18382,12
18383,4
18384,4
18385,3
18386,14
18387,15
18388,19
18389,21
18390,8
18391,21
18392,14
18393,4
18394,19
18395,1
18396,17
18397,0
18398,0
18399,24
18400,14
18401,22
18402,11
18403,1
18404,8
18405,5
18406,15
18407,6
18408,24
18409,18
18410,0
18411,11
18412,4
18413,11
18414,13
18415,6
18416,3
18417,22
18418,16
18419,14
18420,18
18421,17
18422,24
18423,1
18424,5
18425,20
18426,12
18427,3
18428,15
18429,18
18430,15
18431,13
18432,22
18433,2
18434,4
18435,16
18436,8
18437,14
18438,21
18439,15
18440,19
18441,16
18442,10
18443,11
18444,19
18445,13
18446,11
18447,1
18448,3
18449,10
18450,10
18451,2
18452,0
18453,17
18454,2
18455,0
18456,19
18457,8
18458,10
18459,14
18460,5
18461,21
18462,1
18463,21
18464,23
18465,18
18466,12
18467,18
18468,5
18469,12
18470,0
18471,7
18472,19
18473,19
18474,5
18475,11
18476,3
18477,20
18478,0
18479,17
18480,22
18481,21
18482,16
18483,5
18484,22
18485,21
18486,22
18487,2
18488,6
18489,18
18490,14
18491,1
18492,1
18493,24
18494,19
18495,24
18496,4
18497,8
18498,1
18499,11
18500,2
18501,8
18502,19
18503,12
18504,1
18505,8
18506,10
18507,24
18508,0
18509,1
18510,8
18511,18
18512,3
18513,21
18514,24
18515,10
18516,2
18517,20
18518,22
18519,19
18520,4
18521,22
18522,1
18523,2
18524,4
18525,7
18526,14
18527,15
18528,13
18529,16
18530,20
18531,0
18532,13
18533,24
18534,18
18535,11
18536,5
18537,21
18538,3
18539,24
18540,14
18541,22
18542,21
18543,24
18544,12
18545,2
18546,15
18547,16
18548,3
18549,18
18550,10
18551,12
18552,4
18553,18
18554,10
18555,21
18556,10
18557,19
18558,19
18559,15
18560,20
18561,10
18562,16
18563,12
18564,3
18565,11
18566,4
18567,22
18568,21
18569,1
18570,22
18571,1
18572,16
18573,24
18574,21
18575,20
18576,23
18577,1
18578,8
18579,20
18580,18
18581,22
18582,10
18583,7
18584,13
18585,5
18586,20
18587,13
18588,24
18589,17
18590,14
18591,1
18592,7
18593,10
18594,18
18595,15
18596,1
18597,7
18598,13
18599,12
18600,7
18601,23
18602,23
18603,21
18604,21
18605,11
18606,17
18607,10
18608,10
18609,4
18610,20
18611,1
18612,0
18613,10
18614,19
18615,6
18616,1
18617,0
18618,5
18619,5
18620,2
18621,7
18622,24
18623,5
18624,17
18625,2
18626,21
18627,8
18628,4
18629,8
18630,12
18631,2
18632,0
18633,11
18634,4
18635,10
18636,23
18637,24
18638,5
18639,8
18640,16
18641,7
18642,0
18643,20
18644,22
18645,14
18646,17
18647,18
18648,11
18649,5
18650,17
18651,19
18652,12
18653,21
18654,3
18655,12
18656,10
18657,12
18658,22
18659,5
18660,24
18661,15
18662,12
18663,15
18664,18
18665,12
18666,10
18667,6
18668,16
18669,16
18670,15
18671,8
18672,13
18673,7
18674,20
18675,7
18676,24
18677,4
18678,5
18679,12
18680,7
18681,5
18682,0
18683,15
18684,17
18685,23
18686,12
18687,11
18688,22
18689,21
18690,8
18691,15
18692,5
18693,3
18694,24
18695,17
18696,8
18697,3
18698,21
18699,18
18700,16
18701,4
18702,14
18703,18
18704,2
18705,2
18706,11
18707,23
18708,24
18709,22
18710,24
18711,17
18712,24
18713,22
18714,16
18715,11
18716,23
18717,18
18718,19
18719,15
18720,13
18721,14
18722,12
18723,24
18724,0
18725,13
18726,13
18727,20
18728,10
18729,22
18730,23
18731,4
18732,2
18733,8
18734,16
18735,3
18736,6
18737,18
18738,23
18739,20
18740,6
18741,19
18742,24
18743,6
18744,5
18745,8
18746,18
18747,6
18748,14
18749,24
18750,12
18751,21
18752,5
18753,17
18754,2
18755,5
18756,15
18757,3
18758,18
18759,8
18760,22
18761,14
18762,20
18763,7
18764,18
18765,19
18766,20
18767,15
18768,24
18769,17
18770,11
18771,22
18772,10
18773,16
18774,15
18775,11
18776,3
18777,3
18778,11
18779,10
18780,15
18781,7
18782,0
18783,3
18784,18
18785,24
18786,17
18787,21
18788,13
18789,15
18790,6
18791,10
18792,16
18793,24
18794,14
18795,7
18796,6
18797,1
18798,8
18799,8
18800,4
18801,0
18802,22
18803,23
18804,4
18805,17
18806,10
18807,24
18808,20
18809,13
18810,13
18811,3
18812,14
18813,16
18814,21
18815,2
18816,13
18817,8
18818,23
18819,14
18820,0
18821,10
18822,2
18823,8
18824,16
18825,8
18826,13
18827,21
18828,21
18829,1
18830,17
18831,18
18832,14
18833,21
18834,24
18835,19
18836,23
18837,2
18838,10
18839,17
18840,2
18841,24
18842,12
18843,3
18844,23
18845,22
18846,3
18847,15
18848,6
18849,7
18850,7
18851,20
18852,8
18853,8
18854,7
18855,1
18856,12
18857,12
18858,2
18859,11
18860,13
18861,20
18862,14
18863,24
18864,17
18865,0
18866,23
18867,5
18868,0
18869,2
18870,23
18871,12
18872,7
18873,18
18874,19
18875,17
18876,14
18877,20
18878,18
18879,8
18880,23
18881,2
18882,11
18883,20
18884,5
18885,11
18886,17
18887,4
18888,13
18889,3
18890,20
18891,1
18892,5
18893,4
18894,12
18895,2
18896,12
18897,22
18898,17
18899,14
18900,7
18901,0
18902,14
18903,8
18904,24
18905,18
18906,12
18907,22
18908,11
18909,16
18910,3
18911,7
18912,11
18913,19
18914,1
18915,0
18916,22
18917,5
18918,6
18919,21
18920,19
18921,18
18922,8
18923,0
18924,14
18925,18
18926,11
18927,2
18928,5
18929,8
18930,24
18931,19
18932,24
18933,19
18934,22
18935,7
18936,21
18937,10
18938,5
18939,24
18940,24
18941,20
18942,2
18943,5
18944,23
18945,6
18946,18
18947,22
18948,23
18949,8
18950,13
18951,1
18952,11
18953,19
18954,19
18955,23
18956,7
18957,18
18958,6
18959,13
18960,24
18961,7
18962,11
18963,24
18964,2
18965,14
18966,16
18967,3
18968,22
18969,0
18970,15
18971,5
18972,19
18973,14
18974,20
18975,22
18976,6
18977,0
18978,8
18979,23
18980,11
18981,11
18982,2
18983,3
18984,22
18985,7
18986,14
18987,6
18988,20
18989,14
18990,1
18991,10
18992,21
18993,18
18994,11
18995,6
18996,3
18997,21
18998,4
18999,14
19000,18
19001,15
19002,13
19003,20
19004,15
19005,13
19006,12
19007,19
19008,22
19009,15
19010,1
19011,19
19012,12
19013,11
19014,14
19015,17
19016,6
19017,17
19018,8
19019,6
19020,14
19021,6
19022,15
19023,19
19024,23
19025,4
19026,23
19027,3
19028,6
19029,0
19030,11
19031,11
19032,8
19033,11
19034,17
19035,8
19036,11
19037,23
19038,11
19039,21
19040,17
19041,8
19042,11
19043,24
19044,1
19045,0
19046,20
19047,24
19048,6
19049,21
19050,23
19051,16
19052,23
19053,18
19054,0
19055,10
19056,22
19057,10
19058,18
19059,12
19060,17
19061,17
19062,15
19063,3
19064,22
19065,15
19066,5
19067,15
19068,18
19069,12
19070,20
19071,17
19072,11
19073,18
19074,17
19075,24
19076,7
19077,17
19078,22
19079,22
19080,2
19081,19
19082,2
19083,4
19084,5
19085,16
19086,21
19087,4
19088,3
19089,24
19090,14
19091,3
19092,18
19093,15
19094,3
19095,6
19096,14
19097,18
19098,3
19099,12
19100,18
19101,4
19102,12
19103,12
19104,18
19105,23
19106,17
19107,7
19108,20
19109,17
19110,3
19111,14
19112,12
19113,20
19114,24
19115,6
19116,16
19117,0
19118,12
19119,5
19120,13
19121,20
19122,0
19123,14
19124,3
19125,5
19126,17
19127,5
19128,21
19129,2
19130,22
19131,15
19132,13
19133,10
19134,2
19135,14
19136,3
19137,21
19138,15
19139,4
19140,5
19141,1
19142,24
19143,4
19144,11
19145,22
19146,12
19147,1
19148,22
19149,6
19150,10
19151,13
19152,20
19153,23
19154,10
19155,4
19156,12
19157,15
19158,21
19159,8
19160,0
19161,10
19162,3
19163,1
19164,23
19165,13
19166,17
19167,21
19168,14
19169,17
19170,10
19171,12
19172,3
19173,21
19174,24
19175,6
19176,15
19177,2
19178,13
19179,17
19180,22
19181,21
19182,13
19183,12
19184,14
19185,16
19186,4
19187,6
19188,22
19189,5
19190,11
19191,23
19192,17
19193,16
19194,7
19195,14
19196,10
19197,21
19198,5
19199,19
19200,13
19201,4
19202,15
19203,12
19204,8
19205,17
19206,3
19207,22
19208,17
19209,16
19210,11
19211,20
19212,13
19213,21
19214,4
19215,14
19216,17
19217,14
19218,8
19219,23
19220,8
19221,3
19222,16
19223,11
19224,17
19225,1
19226,4
19227,3
19228,23
19229,13
19230,21
19231,10
19232,20
19233,15
19234,17
19235,17
19236,16
19237,10
19238,17
19239,4
19240,8
19241,8
19242,14
19243,7
19244,20
19245,4
19246,24
19247,22
19248,7
19249,22
19250,21
19251,14
19252,2
19253,24
19254,21
19255,24
19256,8
19257,13
19258,5
19259,20
19260,22
19261,18
19262,0
19263,19
19264,23
19265,15
19266,15
19267,18
19268,7
19269,21
19270,13
19271,10
19272,16
19273,10
19274,23
19275,0
19276,13
19277,13
19278,11
19279,20
19280,12
19281,21
19282,17
19283,5
19284,10
19285,24
19286,20
19287,18
19288,22
19289,13
19290,21
19291,19
19292,3
19293,16
19294,18
19295,0
19296,21
19297,1
19298,20
19299,1
19300,19
19301,3
19302,0
19303,11
19304,19
19305,17
19306,7
19307,16
19308,15
19309,2
19310,23
19311,12
19312,4
19313,22
19314,7
19315,18
19316,19
19317,5
19318,24
19319,4
19320,10
19321,15
19322,3
19323,1
19324,11
19325,15
19326,13
19327,16
19328,10
19329,23
19330,18
19331,23
19332,3
19333,5
19334,14
19335,18
19336,10
19337,8
19338,23
19339,22
19340,4
19341,3
19342,24
19343,7
19344,19
19345,7
19346,22
19347,16
19348,19
19349,13
19350,19
19351,7
19352,11
19353,22
19354,11
19355,23
19356,0
19357,10
19358,0
19359,16
19360,15
19361,7
19362,11
19363,0
19364,21
19365,4
19366,22
19367,3
19368,4
19369,1
19370,6
19371,18
19372,11
19373,15
19374,22
19375,5
19376,19
19377,1
19378,24
19379,19
19380,6
19381,19
19382,23
19383,18
19384,4
19385,22
19386,21
19387,14
19388,19
19389,16
19390,3
19391,8
19392,2
19393,8
19394,4
19395,17
19396,21
19397,21
19398,22
19399,8
19400,18
19401,11
19402,13
19403,17
19404,12
19405,14
19406,16
19407,8
19408,13
19409,15
19410,20
19411,12
19412,2
19413,12
19414,10
19415,15
19416,8
19417,22
19418,16
19419,11
19420,5
19421,23
19422,7
19423,13
19424,0
19425,15
19426,6
19427,11
19428,8
19429,22
19430,17
19431,2
19432,14
19433,17
19434,0
19435,11
19436,14
19437,24
19438,3
19439,8
19440,1
19441,2
19442,22
19443,22
19444,0
19445,18
19446,3
19447,11
19448,3
19449,14
19450,24
19451,13
19452,14
19453,10
19454,16
19455,22
19456,2
19457,23
19458,18
19459,18
19460,22
19461,0
19462,12
19463,4
19464,6
19465,19
19466,6
19467,13
19468,13
19469,10
19470,18
19471,3
19472,18
19473,11
19474,1
19475,24
19476,11
19477,6
19478,16
19479,20
19480,23
19481,19
19482,17
19483,13
19484,10
19485,4
19486,1
19487,20
19488,15
19489,13
19490,24
19491,23
19492,14
19493,0
19494,3
19495,3
19496,20
19497,0
19498,19
19499,12
19500,11
19501,19
19502,18
19503,19
19504,18
19505,20
19506,3
19507,18
19508,0
19509,16
19510,21
19511,20
19512,8
19513,8
19514,15
19515,14
19516,7
19517,4
19518,11
19519,10
19520,20
19521,10
19522,3
19523,7
19524,0
19525,19
19526,6
19527,11
19528,7
19529,14
19530,15
19531,21
19532,19
19533,23
19534,21
19535,1
19536,8
19537,10
19538,12
19539,10
19540,15
19541,7
19542,22
19543,5
19544,6
19545,15
19546,8
19547,23
19548,12
19549,2
19550,21
19551,5
19552,4
19553,1
19554,23
19555,22
19556,2
19557,13
19558,0
19559,8
19560,2
19561,6
19562,20
19563,20
19564,21
19565,1
19566,12
19567,4
19568,6
19569,5
19570,19
19571,6
19572,22
19573,3
19574,18
19575,23
19576,10
19577,20
19578,3
19579,6
19580,16
19581,23
19582,12
19583,19
19584,8
19585,11
19586,17
19587,23
19588,20
19589,17
19590,5
19591,21
19592,17
19593,16
19594,14
19595,21
19596,16
19597,5
19598,16
19599,2
19600,6
19601,17
19602,3
19603,3
19604,10
19605,0
19606,16
19607,1
19608,8
19609,17
19610,14
19611,5
19612,2
19613,2
19614,3
19615,16
19616,0
19617,6
19618,2
19619,13
19620,20
19621,14
19622,6
19623,14
19624,19
19625,21
19626,20
19627,10
19628,12
19629,22
19630,1
19631,15
19632,1
19633,24
19634,23
19635,24
19636,24
19637,4
19638,10
19639,24
19640,8
19641,23
19642,18
19643,21
19644,18
19645,17
19646,17
19647,0
19648,18
19649,10
19650,22
19651,17
19652,17
19653,13
19654,12
19655,7
19656,13
19657,3
19658,3
19659,1
19660,1
19661,16
19662,11
19663,22
19664,15
19665,14
19666,2
19667,5
19668,14
19669,14
19670,11
19671,15
19672,17
19673,1
19674,8
19675,8
19676,16
19677,24
19678,19
19679,17
19680,19
19681,10
19682,5
19683,2
19684,14
19685,24
19686,12
19687,2
19688,1
19689,5
19690,7
19691,3
19692,22
19693,10
19694,15
19695,20
19696,20
19697,8
19698,23
19699,17
19700,1
19701,17
19702,4
19703,20
19704,17
19705,19
19706,12
19707,15
19708,23
19709,5
19710,15
19711,16
19712,8
19713,10
19714,16
19715,12
19716,2
19717,1
19718,0
19719,18
19720,22
19721,20
19722,23
19723,15
19724,23
19725,24
19726,6
19727,4
19728,15
19729,3
19730,5
19731,14
19732,5
19733,21
19734,13
19735,18
19736,11
19737,11
19738,18
19739,3
19740,8
