id,sat_path,map_path
3934,data/SATELLITE/all_data_npy/sat/3934.npy,data/SATELLITE/all_data_npy/map/3934.npy
3935,data/SATELLITE/all_data_npy/sat/3935.npy,data/SATELLITE/all_data_npy/map/3935.npy
3936,data/SATELLITE/all_data_npy/sat/3936.npy,data/SATELLITE/all_data_npy/map/3936.npy
3937,data/SATELLITE/all_data_npy/sat/3937.npy,data/SATELLITE/all_data_npy/map/3937.npy
3938,data/SATELLITE/all_data_npy/sat/3938.npy,data/SATELLITE/all_data_npy/map/3938.npy
3939,data/SATELLITE/all_data_npy/sat/3939.npy,data/SATELLITE/all_data_npy/map/3939.npy
3940,data/SATELLITE/all_data_npy/sat/3940.npy,data/SATELLITE/all_data_npy/map/3940.npy
3941,data/SATELLITE/all_data_npy/sat/3941.npy,data/SATELLITE/all_data_npy/map/3941.npy
3942,data/SATELLITE/all_data_npy/sat/3942.npy,data/SATELLITE/all_data_npy/map/3942.npy
3943,data/SATELLITE/all_data_npy/sat/3943.npy,data/SATELLITE/all_data_npy/map/3943.npy
3944,data/SATELLITE/all_data_npy/sat/3944.npy,data/SATELLITE/all_data_npy/map/3944.npy
3945,data/SATELLITE/all_data_npy/sat/3945.npy,data/SATELLITE/all_data_npy/map/3945.npy
3946,data/SATELLITE/all_data_npy/sat/3946.npy,data/SATELLITE/all_data_npy/map/3946.npy
3947,data/SATELLITE/all_data_npy/sat/3947.npy,data/SATELLITE/all_data_npy/map/3947.npy
3948,data/SATELLITE/all_data_npy/sat/3948.npy,data/SATELLITE/all_data_npy/map/3948.npy
3949,data/SATELLITE/all_data_npy/sat/3949.npy,data/SATELLITE/all_data_npy/map/3949.npy
3950,data/SATELLITE/all_data_npy/sat/3950.npy,data/SATELLITE/all_data_npy/map/3950.npy
3951,data/SATELLITE/all_data_npy/sat/3951.npy,data/SATELLITE/all_data_npy/map/3951.npy
3952,data/SATELLITE/all_data_npy/sat/3952.npy,data/SATELLITE/all_data_npy/map/3952.npy
3953,data/SATELLITE/all_data_npy/sat/3953.npy,data/SATELLITE/all_data_npy/map/3953.npy
3954,data/SATELLITE/all_data_npy/sat/3954.npy,data/SATELLITE/all_data_npy/map/3954.npy
3955,data/SATELLITE/all_data_npy/sat/3955.npy,data/SATELLITE/all_data_npy/map/3955.npy
3956,data/SATELLITE/all_data_npy/sat/3956.npy,data/SATELLITE/all_data_npy/map/3956.npy
3957,data/SATELLITE/all_data_npy/sat/3957.npy,data/SATELLITE/all_data_npy/map/3957.npy
3958,data/SATELLITE/all_data_npy/sat/3958.npy,data/SATELLITE/all_data_npy/map/3958.npy
3959,data/SATELLITE/all_data_npy/sat/3959.npy,data/SATELLITE/all_data_npy/map/3959.npy
3960,data/SATELLITE/all_data_npy/sat/3960.npy,data/SATELLITE/all_data_npy/map/3960.npy
3961,data/SATELLITE/all_data_npy/sat/3961.npy,data/SATELLITE/all_data_npy/map/3961.npy
3962,data/SATELLITE/all_data_npy/sat/3962.npy,data/SATELLITE/all_data_npy/map/3962.npy
3963,data/SATELLITE/all_data_npy/sat/3963.npy,data/SATELLITE/all_data_npy/map/3963.npy
3964,data/SATELLITE/all_data_npy/sat/3964.npy,data/SATELLITE/all_data_npy/map/3964.npy
3965,data/SATELLITE/all_data_npy/sat/3965.npy,data/SATELLITE/all_data_npy/map/3965.npy
3966,data/SATELLITE/all_data_npy/sat/3966.npy,data/SATELLITE/all_data_npy/map/3966.npy
3967,data/SATELLITE/all_data_npy/sat/3967.npy,data/SATELLITE/all_data_npy/map/3967.npy
3968,data/SATELLITE/all_data_npy/sat/3968.npy,data/SATELLITE/all_data_npy/map/3968.npy
3969,data/SATELLITE/all_data_npy/sat/3969.npy,data/SATELLITE/all_data_npy/map/3969.npy
3970,data/SATELLITE/all_data_npy/sat/3970.npy,data/SATELLITE/all_data_npy/map/3970.npy
3971,data/SATELLITE/all_data_npy/sat/3971.npy,data/SATELLITE/all_data_npy/map/3971.npy
3972,data/SATELLITE/all_data_npy/sat/3972.npy,data/SATELLITE/all_data_npy/map/3972.npy
3973,data/SATELLITE/all_data_npy/sat/3973.npy,data/SATELLITE/all_data_npy/map/3973.npy
3974,data/SATELLITE/all_data_npy/sat/3974.npy,data/SATELLITE/all_data_npy/map/3974.npy
3975,data/SATELLITE/all_data_npy/sat/3975.npy,data/SATELLITE/all_data_npy/map/3975.npy
3976,data/SATELLITE/all_data_npy/sat/3976.npy,data/SATELLITE/all_data_npy/map/3976.npy
3977,data/SATELLITE/all_data_npy/sat/3977.npy,data/SATELLITE/all_data_npy/map/3977.npy
3978,data/SATELLITE/all_data_npy/sat/3978.npy,data/SATELLITE/all_data_npy/map/3978.npy
3979,data/SATELLITE/all_data_npy/sat/3979.npy,data/SATELLITE/all_data_npy/map/3979.npy
3980,data/SATELLITE/all_data_npy/sat/3980.npy,data/SATELLITE/all_data_npy/map/3980.npy
3981,data/SATELLITE/all_data_npy/sat/3981.npy,data/SATELLITE/all_data_npy/map/3981.npy
3982,data/SATELLITE/all_data_npy/sat/3982.npy,data/SATELLITE/all_data_npy/map/3982.npy
3983,data/SATELLITE/all_data_npy/sat/3983.npy,data/SATELLITE/all_data_npy/map/3983.npy
3984,data/SATELLITE/all_data_npy/sat/3984.npy,data/SATELLITE/all_data_npy/map/3984.npy
3985,data/SATELLITE/all_data_npy/sat/3985.npy,data/SATELLITE/all_data_npy/map/3985.npy
3986,data/SATELLITE/all_data_npy/sat/3986.npy,data/SATELLITE/all_data_npy/map/3986.npy
3987,data/SATELLITE/all_data_npy/sat/3987.npy,data/SATELLITE/all_data_npy/map/3987.npy
3988,data/SATELLITE/all_data_npy/sat/3988.npy,data/SATELLITE/all_data_npy/map/3988.npy
3989,data/SATELLITE/all_data_npy/sat/3989.npy,data/SATELLITE/all_data_npy/map/3989.npy
3990,data/SATELLITE/all_data_npy/sat/3990.npy,data/SATELLITE/all_data_npy/map/3990.npy
3991,data/SATELLITE/all_data_npy/sat/3991.npy,data/SATELLITE/all_data_npy/map/3991.npy
3992,data/SATELLITE/all_data_npy/sat/3992.npy,data/SATELLITE/all_data_npy/map/3992.npy
3993,data/SATELLITE/all_data_npy/sat/3993.npy,data/SATELLITE/all_data_npy/map/3993.npy
3994,data/SATELLITE/all_data_npy/sat/3994.npy,data/SATELLITE/all_data_npy/map/3994.npy
3995,data/SATELLITE/all_data_npy/sat/3995.npy,data/SATELLITE/all_data_npy/map/3995.npy
3996,data/SATELLITE/all_data_npy/sat/3996.npy,data/SATELLITE/all_data_npy/map/3996.npy
3997,data/SATELLITE/all_data_npy/sat/3997.npy,data/SATELLITE/all_data_npy/map/3997.npy
3998,data/SATELLITE/all_data_npy/sat/3998.npy,data/SATELLITE/all_data_npy/map/3998.npy
3999,data/SATELLITE/all_data_npy/sat/3999.npy,data/SATELLITE/all_data_npy/map/3999.npy
4000,data/SATELLITE/all_data_npy/sat/4000.npy,data/SATELLITE/all_data_npy/map/4000.npy
4001,data/SATELLITE/all_data_npy/sat/4001.npy,data/SATELLITE/all_data_npy/map/4001.npy
4002,data/SATELLITE/all_data_npy/sat/4002.npy,data/SATELLITE/all_data_npy/map/4002.npy
4003,data/SATELLITE/all_data_npy/sat/4003.npy,data/SATELLITE/all_data_npy/map/4003.npy
4004,data/SATELLITE/all_data_npy/sat/4004.npy,data/SATELLITE/all_data_npy/map/4004.npy
4005,data/SATELLITE/all_data_npy/sat/4005.npy,data/SATELLITE/all_data_npy/map/4005.npy
4006,data/SATELLITE/all_data_npy/sat/4006.npy,data/SATELLITE/all_data_npy/map/4006.npy
4007,data/SATELLITE/all_data_npy/sat/4007.npy,data/SATELLITE/all_data_npy/map/4007.npy
4008,data/SATELLITE/all_data_npy/sat/4008.npy,data/SATELLITE/all_data_npy/map/4008.npy
4009,data/SATELLITE/all_data_npy/sat/4009.npy,data/SATELLITE/all_data_npy/map/4009.npy
4010,data/SATELLITE/all_data_npy/sat/4010.npy,data/SATELLITE/all_data_npy/map/4010.npy
4011,data/SATELLITE/all_data_npy/sat/4011.npy,data/SATELLITE/all_data_npy/map/4011.npy
4012,data/SATELLITE/all_data_npy/sat/4012.npy,data/SATELLITE/all_data_npy/map/4012.npy
4013,data/SATELLITE/all_data_npy/sat/4013.npy,data/SATELLITE/all_data_npy/map/4013.npy
4014,data/SATELLITE/all_data_npy/sat/4014.npy,data/SATELLITE/all_data_npy/map/4014.npy
4015,data/SATELLITE/all_data_npy/sat/4015.npy,data/SATELLITE/all_data_npy/map/4015.npy
4016,data/SATELLITE/all_data_npy/sat/4016.npy,data/SATELLITE/all_data_npy/map/4016.npy
4017,data/SATELLITE/all_data_npy/sat/4017.npy,data/SATELLITE/all_data_npy/map/4017.npy
4018,data/SATELLITE/all_data_npy/sat/4018.npy,data/SATELLITE/all_data_npy/map/4018.npy
4019,data/SATELLITE/all_data_npy/sat/4019.npy,data/SATELLITE/all_data_npy/map/4019.npy
4020,data/SATELLITE/all_data_npy/sat/4020.npy,data/SATELLITE/all_data_npy/map/4020.npy
4021,data/SATELLITE/all_data_npy/sat/4021.npy,data/SATELLITE/all_data_npy/map/4021.npy
4022,data/SATELLITE/all_data_npy/sat/4022.npy,data/SATELLITE/all_data_npy/map/4022.npy
4023,data/SATELLITE/all_data_npy/sat/4023.npy,data/SATELLITE/all_data_npy/map/4023.npy
4024,data/SATELLITE/all_data_npy/sat/4024.npy,data/SATELLITE/all_data_npy/map/4024.npy
4025,data/SATELLITE/all_data_npy/sat/4025.npy,data/SATELLITE/all_data_npy/map/4025.npy
4026,data/SATELLITE/all_data_npy/sat/4026.npy,data/SATELLITE/all_data_npy/map/4026.npy
4027,data/SATELLITE/all_data_npy/sat/4027.npy,data/SATELLITE/all_data_npy/map/4027.npy
4028,data/SATELLITE/all_data_npy/sat/4028.npy,data/SATELLITE/all_data_npy/map/4028.npy
4029,data/SATELLITE/all_data_npy/sat/4029.npy,data/SATELLITE/all_data_npy/map/4029.npy
4030,data/SATELLITE/all_data_npy/sat/4030.npy,data/SATELLITE/all_data_npy/map/4030.npy
4031,data/SATELLITE/all_data_npy/sat/4031.npy,data/SATELLITE/all_data_npy/map/4031.npy
4032,data/SATELLITE/all_data_npy/sat/4032.npy,data/SATELLITE/all_data_npy/map/4032.npy
4033,data/SATELLITE/all_data_npy/sat/4033.npy,data/SATELLITE/all_data_npy/map/4033.npy
4034,data/SATELLITE/all_data_npy/sat/4034.npy,data/SATELLITE/all_data_npy/map/4034.npy
4035,data/SATELLITE/all_data_npy/sat/4035.npy,data/SATELLITE/all_data_npy/map/4035.npy
4036,data/SATELLITE/all_data_npy/sat/4036.npy,data/SATELLITE/all_data_npy/map/4036.npy
4037,data/SATELLITE/all_data_npy/sat/4037.npy,data/SATELLITE/all_data_npy/map/4037.npy
4038,data/SATELLITE/all_data_npy/sat/4038.npy,data/SATELLITE/all_data_npy/map/4038.npy
4039,data/SATELLITE/all_data_npy/sat/4039.npy,data/SATELLITE/all_data_npy/map/4039.npy
4040,data/SATELLITE/all_data_npy/sat/4040.npy,data/SATELLITE/all_data_npy/map/4040.npy
4041,data/SATELLITE/all_data_npy/sat/4041.npy,data/SATELLITE/all_data_npy/map/4041.npy
4042,data/SATELLITE/all_data_npy/sat/4042.npy,data/SATELLITE/all_data_npy/map/4042.npy
4043,data/SATELLITE/all_data_npy/sat/4043.npy,data/SATELLITE/all_data_npy/map/4043.npy
4044,data/SATELLITE/all_data_npy/sat/4044.npy,data/SATELLITE/all_data_npy/map/4044.npy
4045,data/SATELLITE/all_data_npy/sat/4045.npy,data/SATELLITE/all_data_npy/map/4045.npy
4046,data/SATELLITE/all_data_npy/sat/4046.npy,data/SATELLITE/all_data_npy/map/4046.npy
4047,data/SATELLITE/all_data_npy/sat/4047.npy,data/SATELLITE/all_data_npy/map/4047.npy
4048,data/SATELLITE/all_data_npy/sat/4048.npy,data/SATELLITE/all_data_npy/map/4048.npy
4049,data/SATELLITE/all_data_npy/sat/4049.npy,data/SATELLITE/all_data_npy/map/4049.npy
4050,data/SATELLITE/all_data_npy/sat/4050.npy,data/SATELLITE/all_data_npy/map/4050.npy
4051,data/SATELLITE/all_data_npy/sat/4051.npy,data/SATELLITE/all_data_npy/map/4051.npy
4052,data/SATELLITE/all_data_npy/sat/4052.npy,data/SATELLITE/all_data_npy/map/4052.npy
4053,data/SATELLITE/all_data_npy/sat/4053.npy,data/SATELLITE/all_data_npy/map/4053.npy
4054,data/SATELLITE/all_data_npy/sat/4054.npy,data/SATELLITE/all_data_npy/map/4054.npy
4055,data/SATELLITE/all_data_npy/sat/4055.npy,data/SATELLITE/all_data_npy/map/4055.npy
4056,data/SATELLITE/all_data_npy/sat/4056.npy,data/SATELLITE/all_data_npy/map/4056.npy
4057,data/SATELLITE/all_data_npy/sat/4057.npy,data/SATELLITE/all_data_npy/map/4057.npy
4058,data/SATELLITE/all_data_npy/sat/4058.npy,data/SATELLITE/all_data_npy/map/4058.npy
4059,data/SATELLITE/all_data_npy/sat/4059.npy,data/SATELLITE/all_data_npy/map/4059.npy
4060,data/SATELLITE/all_data_npy/sat/4060.npy,data/SATELLITE/all_data_npy/map/4060.npy
4061,data/SATELLITE/all_data_npy/sat/4061.npy,data/SATELLITE/all_data_npy/map/4061.npy
4062,data/SATELLITE/all_data_npy/sat/4062.npy,data/SATELLITE/all_data_npy/map/4062.npy
4063,data/SATELLITE/all_data_npy/sat/4063.npy,data/SATELLITE/all_data_npy/map/4063.npy
4064,data/SATELLITE/all_data_npy/sat/4064.npy,data/SATELLITE/all_data_npy/map/4064.npy
4065,data/SATELLITE/all_data_npy/sat/4065.npy,data/SATELLITE/all_data_npy/map/4065.npy
4066,data/SATELLITE/all_data_npy/sat/4066.npy,data/SATELLITE/all_data_npy/map/4066.npy
4067,data/SATELLITE/all_data_npy/sat/4067.npy,data/SATELLITE/all_data_npy/map/4067.npy
4068,data/SATELLITE/all_data_npy/sat/4068.npy,data/SATELLITE/all_data_npy/map/4068.npy
4069,data/SATELLITE/all_data_npy/sat/4069.npy,data/SATELLITE/all_data_npy/map/4069.npy
4070,data/SATELLITE/all_data_npy/sat/4070.npy,data/SATELLITE/all_data_npy/map/4070.npy
4071,data/SATELLITE/all_data_npy/sat/4071.npy,data/SATELLITE/all_data_npy/map/4071.npy
4072,data/SATELLITE/all_data_npy/sat/4072.npy,data/SATELLITE/all_data_npy/map/4072.npy
4073,data/SATELLITE/all_data_npy/sat/4073.npy,data/SATELLITE/all_data_npy/map/4073.npy
4074,data/SATELLITE/all_data_npy/sat/4074.npy,data/SATELLITE/all_data_npy/map/4074.npy
4075,data/SATELLITE/all_data_npy/sat/4075.npy,data/SATELLITE/all_data_npy/map/4075.npy
4076,data/SATELLITE/all_data_npy/sat/4076.npy,data/SATELLITE/all_data_npy/map/4076.npy
4077,data/SATELLITE/all_data_npy/sat/4077.npy,data/SATELLITE/all_data_npy/map/4077.npy
4078,data/SATELLITE/all_data_npy/sat/4078.npy,data/SATELLITE/all_data_npy/map/4078.npy
4079,data/SATELLITE/all_data_npy/sat/4079.npy,data/SATELLITE/all_data_npy/map/4079.npy
4080,data/SATELLITE/all_data_npy/sat/4080.npy,data/SATELLITE/all_data_npy/map/4080.npy
4081,data/SATELLITE/all_data_npy/sat/4081.npy,data/SATELLITE/all_data_npy/map/4081.npy
4082,data/SATELLITE/all_data_npy/sat/4082.npy,data/SATELLITE/all_data_npy/map/4082.npy
4083,data/SATELLITE/all_data_npy/sat/4083.npy,data/SATELLITE/all_data_npy/map/4083.npy
4084,data/SATELLITE/all_data_npy/sat/4084.npy,data/SATELLITE/all_data_npy/map/4084.npy
4085,data/SATELLITE/all_data_npy/sat/4085.npy,data/SATELLITE/all_data_npy/map/4085.npy
4086,data/SATELLITE/all_data_npy/sat/4086.npy,data/SATELLITE/all_data_npy/map/4086.npy
4087,data/SATELLITE/all_data_npy/sat/4087.npy,data/SATELLITE/all_data_npy/map/4087.npy
4088,data/SATELLITE/all_data_npy/sat/4088.npy,data/SATELLITE/all_data_npy/map/4088.npy
4089,data/SATELLITE/all_data_npy/sat/4089.npy,data/SATELLITE/all_data_npy/map/4089.npy
4090,data/SATELLITE/all_data_npy/sat/4090.npy,data/SATELLITE/all_data_npy/map/4090.npy
4091,data/SATELLITE/all_data_npy/sat/4091.npy,data/SATELLITE/all_data_npy/map/4091.npy
4092,data/SATELLITE/all_data_npy/sat/4092.npy,data/SATELLITE/all_data_npy/map/4092.npy
4093,data/SATELLITE/all_data_npy/sat/4093.npy,data/SATELLITE/all_data_npy/map/4093.npy
4094,data/SATELLITE/all_data_npy/sat/4094.npy,data/SATELLITE/all_data_npy/map/4094.npy
4095,data/SATELLITE/all_data_npy/sat/4095.npy,data/SATELLITE/all_data_npy/map/4095.npy
4096,data/SATELLITE/all_data_npy/sat/4096.npy,data/SATELLITE/all_data_npy/map/4096.npy
4097,data/SATELLITE/all_data_npy/sat/4097.npy,data/SATELLITE/all_data_npy/map/4097.npy
4098,data/SATELLITE/all_data_npy/sat/4098.npy,data/SATELLITE/all_data_npy/map/4098.npy
4099,data/SATELLITE/all_data_npy/sat/4099.npy,data/SATELLITE/all_data_npy/map/4099.npy
4100,data/SATELLITE/all_data_npy/sat/4100.npy,data/SATELLITE/all_data_npy/map/4100.npy
4101,data/SATELLITE/all_data_npy/sat/4101.npy,data/SATELLITE/all_data_npy/map/4101.npy
4102,data/SATELLITE/all_data_npy/sat/4102.npy,data/SATELLITE/all_data_npy/map/4102.npy
4103,data/SATELLITE/all_data_npy/sat/4103.npy,data/SATELLITE/all_data_npy/map/4103.npy
4104,data/SATELLITE/all_data_npy/sat/4104.npy,data/SATELLITE/all_data_npy/map/4104.npy
4105,data/SATELLITE/all_data_npy/sat/4105.npy,data/SATELLITE/all_data_npy/map/4105.npy
4106,data/SATELLITE/all_data_npy/sat/4106.npy,data/SATELLITE/all_data_npy/map/4106.npy
4107,data/SATELLITE/all_data_npy/sat/4107.npy,data/SATELLITE/all_data_npy/map/4107.npy
4108,data/SATELLITE/all_data_npy/sat/4108.npy,data/SATELLITE/all_data_npy/map/4108.npy
4109,data/SATELLITE/all_data_npy/sat/4109.npy,data/SATELLITE/all_data_npy/map/4109.npy
4110,data/SATELLITE/all_data_npy/sat/4110.npy,data/SATELLITE/all_data_npy/map/4110.npy
4111,data/SATELLITE/all_data_npy/sat/4111.npy,data/SATELLITE/all_data_npy/map/4111.npy
4112,data/SATELLITE/all_data_npy/sat/4112.npy,data/SATELLITE/all_data_npy/map/4112.npy
4113,data/SATELLITE/all_data_npy/sat/4113.npy,data/SATELLITE/all_data_npy/map/4113.npy
4114,data/SATELLITE/all_data_npy/sat/4114.npy,data/SATELLITE/all_data_npy/map/4114.npy
4115,data/SATELLITE/all_data_npy/sat/4115.npy,data/SATELLITE/all_data_npy/map/4115.npy
4116,data/SATELLITE/all_data_npy/sat/4116.npy,data/SATELLITE/all_data_npy/map/4116.npy
4117,data/SATELLITE/all_data_npy/sat/4117.npy,data/SATELLITE/all_data_npy/map/4117.npy
4118,data/SATELLITE/all_data_npy/sat/4118.npy,data/SATELLITE/all_data_npy/map/4118.npy
4119,data/SATELLITE/all_data_npy/sat/4119.npy,data/SATELLITE/all_data_npy/map/4119.npy
4120,data/SATELLITE/all_data_npy/sat/4120.npy,data/SATELLITE/all_data_npy/map/4120.npy
4121,data/SATELLITE/all_data_npy/sat/4121.npy,data/SATELLITE/all_data_npy/map/4121.npy
4122,data/SATELLITE/all_data_npy/sat/4122.npy,data/SATELLITE/all_data_npy/map/4122.npy
4123,data/SATELLITE/all_data_npy/sat/4123.npy,data/SATELLITE/all_data_npy/map/4123.npy
4124,data/SATELLITE/all_data_npy/sat/4124.npy,data/SATELLITE/all_data_npy/map/4124.npy
4125,data/SATELLITE/all_data_npy/sat/4125.npy,data/SATELLITE/all_data_npy/map/4125.npy
4126,data/SATELLITE/all_data_npy/sat/4126.npy,data/SATELLITE/all_data_npy/map/4126.npy
4127,data/SATELLITE/all_data_npy/sat/4127.npy,data/SATELLITE/all_data_npy/map/4127.npy
4128,data/SATELLITE/all_data_npy/sat/4128.npy,data/SATELLITE/all_data_npy/map/4128.npy
4129,data/SATELLITE/all_data_npy/sat/4129.npy,data/SATELLITE/all_data_npy/map/4129.npy
4130,data/SATELLITE/all_data_npy/sat/4130.npy,data/SATELLITE/all_data_npy/map/4130.npy
4131,data/SATELLITE/all_data_npy/sat/4131.npy,data/SATELLITE/all_data_npy/map/4131.npy
4132,data/SATELLITE/all_data_npy/sat/4132.npy,data/SATELLITE/all_data_npy/map/4132.npy
4133,data/SATELLITE/all_data_npy/sat/4133.npy,data/SATELLITE/all_data_npy/map/4133.npy
4134,data/SATELLITE/all_data_npy/sat/4134.npy,data/SATELLITE/all_data_npy/map/4134.npy
4135,data/SATELLITE/all_data_npy/sat/4135.npy,data/SATELLITE/all_data_npy/map/4135.npy
4136,data/SATELLITE/all_data_npy/sat/4136.npy,data/SATELLITE/all_data_npy/map/4136.npy
4137,data/SATELLITE/all_data_npy/sat/4137.npy,data/SATELLITE/all_data_npy/map/4137.npy
4138,data/SATELLITE/all_data_npy/sat/4138.npy,data/SATELLITE/all_data_npy/map/4138.npy
4139,data/SATELLITE/all_data_npy/sat/4139.npy,data/SATELLITE/all_data_npy/map/4139.npy
4140,data/SATELLITE/all_data_npy/sat/4140.npy,data/SATELLITE/all_data_npy/map/4140.npy
4141,data/SATELLITE/all_data_npy/sat/4141.npy,data/SATELLITE/all_data_npy/map/4141.npy
4142,data/SATELLITE/all_data_npy/sat/4142.npy,data/SATELLITE/all_data_npy/map/4142.npy
4143,data/SATELLITE/all_data_npy/sat/4143.npy,data/SATELLITE/all_data_npy/map/4143.npy
4144,data/SATELLITE/all_data_npy/sat/4144.npy,data/SATELLITE/all_data_npy/map/4144.npy
4145,data/SATELLITE/all_data_npy/sat/4145.npy,data/SATELLITE/all_data_npy/map/4145.npy
4146,data/SATELLITE/all_data_npy/sat/4146.npy,data/SATELLITE/all_data_npy/map/4146.npy
4147,data/SATELLITE/all_data_npy/sat/4147.npy,data/SATELLITE/all_data_npy/map/4147.npy
4148,data/SATELLITE/all_data_npy/sat/4148.npy,data/SATELLITE/all_data_npy/map/4148.npy
4149,data/SATELLITE/all_data_npy/sat/4149.npy,data/SATELLITE/all_data_npy/map/4149.npy
4150,data/SATELLITE/all_data_npy/sat/4150.npy,data/SATELLITE/all_data_npy/map/4150.npy
4151,data/SATELLITE/all_data_npy/sat/4151.npy,data/SATELLITE/all_data_npy/map/4151.npy
4152,data/SATELLITE/all_data_npy/sat/4152.npy,data/SATELLITE/all_data_npy/map/4152.npy
4153,data/SATELLITE/all_data_npy/sat/4153.npy,data/SATELLITE/all_data_npy/map/4153.npy
4154,data/SATELLITE/all_data_npy/sat/4154.npy,data/SATELLITE/all_data_npy/map/4154.npy
4155,data/SATELLITE/all_data_npy/sat/4155.npy,data/SATELLITE/all_data_npy/map/4155.npy
4156,data/SATELLITE/all_data_npy/sat/4156.npy,data/SATELLITE/all_data_npy/map/4156.npy
4157,data/SATELLITE/all_data_npy/sat/4157.npy,data/SATELLITE/all_data_npy/map/4157.npy
4158,data/SATELLITE/all_data_npy/sat/4158.npy,data/SATELLITE/all_data_npy/map/4158.npy
4159,data/SATELLITE/all_data_npy/sat/4159.npy,data/SATELLITE/all_data_npy/map/4159.npy
4160,data/SATELLITE/all_data_npy/sat/4160.npy,data/SATELLITE/all_data_npy/map/4160.npy
4161,data/SATELLITE/all_data_npy/sat/4161.npy,data/SATELLITE/all_data_npy/map/4161.npy
4162,data/SATELLITE/all_data_npy/sat/4162.npy,data/SATELLITE/all_data_npy/map/4162.npy
4163,data/SATELLITE/all_data_npy/sat/4163.npy,data/SATELLITE/all_data_npy/map/4163.npy
4164,data/SATELLITE/all_data_npy/sat/4164.npy,data/SATELLITE/all_data_npy/map/4164.npy
4165,data/SATELLITE/all_data_npy/sat/4165.npy,data/SATELLITE/all_data_npy/map/4165.npy
4166,data/SATELLITE/all_data_npy/sat/4166.npy,data/SATELLITE/all_data_npy/map/4166.npy
4167,data/SATELLITE/all_data_npy/sat/4167.npy,data/SATELLITE/all_data_npy/map/4167.npy
4168,data/SATELLITE/all_data_npy/sat/4168.npy,data/SATELLITE/all_data_npy/map/4168.npy
4169,data/SATELLITE/all_data_npy/sat/4169.npy,data/SATELLITE/all_data_npy/map/4169.npy
4170,data/SATELLITE/all_data_npy/sat/4170.npy,data/SATELLITE/all_data_npy/map/4170.npy
4171,data/SATELLITE/all_data_npy/sat/4171.npy,data/SATELLITE/all_data_npy/map/4171.npy
4172,data/SATELLITE/all_data_npy/sat/4172.npy,data/SATELLITE/all_data_npy/map/4172.npy
4173,data/SATELLITE/all_data_npy/sat/4173.npy,data/SATELLITE/all_data_npy/map/4173.npy
4174,data/SATELLITE/all_data_npy/sat/4174.npy,data/SATELLITE/all_data_npy/map/4174.npy
4175,data/SATELLITE/all_data_npy/sat/4175.npy,data/SATELLITE/all_data_npy/map/4175.npy
4176,data/SATELLITE/all_data_npy/sat/4176.npy,data/SATELLITE/all_data_npy/map/4176.npy
4177,data/SATELLITE/all_data_npy/sat/4177.npy,data/SATELLITE/all_data_npy/map/4177.npy
4178,data/SATELLITE/all_data_npy/sat/4178.npy,data/SATELLITE/all_data_npy/map/4178.npy
4179,data/SATELLITE/all_data_npy/sat/4179.npy,data/SATELLITE/all_data_npy/map/4179.npy
4180,data/SATELLITE/all_data_npy/sat/4180.npy,data/SATELLITE/all_data_npy/map/4180.npy
4181,data/SATELLITE/all_data_npy/sat/4181.npy,data/SATELLITE/all_data_npy/map/4181.npy
4182,data/SATELLITE/all_data_npy/sat/4182.npy,data/SATELLITE/all_data_npy/map/4182.npy
4183,data/SATELLITE/all_data_npy/sat/4183.npy,data/SATELLITE/all_data_npy/map/4183.npy
4184,data/SATELLITE/all_data_npy/sat/4184.npy,data/SATELLITE/all_data_npy/map/4184.npy
4185,data/SATELLITE/all_data_npy/sat/4185.npy,data/SATELLITE/all_data_npy/map/4185.npy
4186,data/SATELLITE/all_data_npy/sat/4186.npy,data/SATELLITE/all_data_npy/map/4186.npy
4187,data/SATELLITE/all_data_npy/sat/4187.npy,data/SATELLITE/all_data_npy/map/4187.npy
4188,data/SATELLITE/all_data_npy/sat/4188.npy,data/SATELLITE/all_data_npy/map/4188.npy
4189,data/SATELLITE/all_data_npy/sat/4189.npy,data/SATELLITE/all_data_npy/map/4189.npy
4190,data/SATELLITE/all_data_npy/sat/4190.npy,data/SATELLITE/all_data_npy/map/4190.npy
4191,data/SATELLITE/all_data_npy/sat/4191.npy,data/SATELLITE/all_data_npy/map/4191.npy
4192,data/SATELLITE/all_data_npy/sat/4192.npy,data/SATELLITE/all_data_npy/map/4192.npy
4193,data/SATELLITE/all_data_npy/sat/4193.npy,data/SATELLITE/all_data_npy/map/4193.npy
4194,data/SATELLITE/all_data_npy/sat/4194.npy,data/SATELLITE/all_data_npy/map/4194.npy
4195,data/SATELLITE/all_data_npy/sat/4195.npy,data/SATELLITE/all_data_npy/map/4195.npy
4196,data/SATELLITE/all_data_npy/sat/4196.npy,data/SATELLITE/all_data_npy/map/4196.npy
4197,data/SATELLITE/all_data_npy/sat/4197.npy,data/SATELLITE/all_data_npy/map/4197.npy
4198,data/SATELLITE/all_data_npy/sat/4198.npy,data/SATELLITE/all_data_npy/map/4198.npy
4199,data/SATELLITE/all_data_npy/sat/4199.npy,data/SATELLITE/all_data_npy/map/4199.npy
4200,data/SATELLITE/all_data_npy/sat/4200.npy,data/SATELLITE/all_data_npy/map/4200.npy
4201,data/SATELLITE/all_data_npy/sat/4201.npy,data/SATELLITE/all_data_npy/map/4201.npy
4202,data/SATELLITE/all_data_npy/sat/4202.npy,data/SATELLITE/all_data_npy/map/4202.npy
